4.624840133,0.788291436,0,0.048788945,0,0,0,0,0,0,0,0,0,57.49828454,0.808069507,264.2007581,63.61995181,0,0,4.626204626,0
3.599733928,0.565453036,0,0.059399346,0,0,0,0,0,0,0,0,0,49.33034657,0.568168277,273.9823789,55.22594825,0,0,3.600464503,0
2.871520355,0.405828344,0,0.067841015,0,0,0,0,0,0,0,0,0,44.0339896,0.462814559,280.5582226,71.30535634,0,0,2.871910543,0
1.914825501,0.203118128,0,0.075912188,0,0,0,0,0,0,0,0,0,40.76905917,0.303187228,269.5720361,55.39032823,0,0,1.914944768,0
1.332479297,0.081314307,0,0.081054529,0,0,0,0,0,0,0,0,0,40.66539191,0.192540517,266.4091575,66.36262129,0,0,1.332468364,0
1.668124641,0.141088456,0,0.082791748,0,0,0,0,0,0,0,0,0,41.71359314,0.139308284,266.0536084,51.79158768,0,0,1.66813297,0
2.832075977,0.367850793,0,0.078439707,0,0,0,0,0,0.06370974,0,0,0,50.00648597,0.127157177,267.3879889,65.17128623,0,0,2.832167237,0
3.615837635,0.533640777,0,0.076333866,0,0,0,0,0,0.062156529,0,0,0,75.26191106,0.613011424,262.0847865,50.68466233,0,0,3.615933242,0
7.052793199,1.178265114,0,0.066108677,0,0,0,0,0,0,0,0,0,124.9960427,1.591215124,265.4363452,64.29674808,0,0,7.081836468,0
15.93587913,3.033894324,0,0.047528677,0,0,0,0,0,0,0,0,0,130.131326,2.512238415,301.2375739,55.53170897,0,0,16.00126526,0
29.04091456,5.814986313,0,0.046491954,0,0,0,0,0,0.017589591,0,0,0,129.1894979,2.673401957,355.455348,75.22471631,0,0,29.16763027,0
38.36010114,7.631085024,0,0.017455099,5.27347876,0,0,0,0,0,0,0,0,154.2395891,2.679389695,397.5529654,62.7424075,0,0,38.45111726,0
47.90138431,9.268059353,0,0,79.42816069,0,0,0,0.025034403,0,0,0,0,174.9446503,3.502031307,473.8607598,84.24530076,0,0,48.04422009,75.35233512
53.688734,10.15741692,0,0,74.95777675,0,0,0,0.36429014,0,0,0,0,166.8251772,3.406081676,482.7078831,72.65893876,0,0,54.3470764,75.45474849
59.35349784,11.36174504,0.218209095,0,86.02631263,0,0,0,0.792141005,0.009629617,0,0.01143752,0,194.5427594,5.400301986,551.7861733,94.60027325,0,0,60.37173977,83.49310624
61.70022022,12.17576368,0.560986566,0,0,0,0,0,0.998321618,0.009578808,0,0.026349102,0,204.057171,8.683923294,638.6469285,87.34913598,0,28.98799826,62.82035228,0
54.17804457,10.36696998,0.459777736,0,0,0,0,0,0.300439737,0.021732931,0,0,0,169.2979841,5.448155986,629.5435781,95.58547841,0,0,55.08372446,0
46.66478845,8.333652373,0.134522773,0,0,0,0,0,0,0,0,0,0,123.9990727,4.560550038,552.5831524,67.87158644,0,0,46.66232339,0
44.46634824,7.842891823,0.01138688,0,0,0,0,0,0,0.005942564,0,0,0,120.0394114,3.829575941,514.5499788,86.83749498,0,0,44.46594659,0
34.99446812,6.096067679,0,0,0,0,0,0,0,0,0,0,0,96.35668887,3.490910522,423.938761,64.55059828,0,0,34.99664627,0
26.91165027,4.848310652,0,0,0,0,0,0,0,0,0,0,0,93.09298527,2.984666478,333.9651802,74.34061368,0,0,26.92304086,0
22.3067157,4.062210753,0,0.002794641,0,0,0,0,0,0,0,0,0,104.1725864,2.736163224,315.8609245,57.8902705,0,0,22.32198518,0
16.23506196,2.773408036,0,0.01483938,0,0,0,0,0,0,0,0,0,100.3721375,2.304264814,316.6452331,72.67240607,0,0,16.24418867,0
9.375126214,1.379311397,0,0.03184956,0,0,0,0,0,0,0,0,0,73.35782799,1.555953993,282.7874652,56.42122263,0,0,9.379159518,0
4.353321405,0.732441188,0,0.050586254,0,0,0,0,0,0,0,0,0,55.32928907,0.766048685,265.8215694,67.36487021,0,0,4.354592912,0
3.096087584,0.467618973,0,0.061350754,0,0,0,0,0,0,0,0,0,46.09757152,0.495241104,276.8292069,53.9122934,0,0,3.09668566,0
1.641828857,0.160844894,0,0.076914499,0,0,0,0,0,0,0,0,0,41.19733835,0.26883893,259.7660749,63.30125484,0,0,1.64196976,0
0.693749874,0,0,0.083504001,0,0,0,0,0,0,0,0,0,38.35895072,0.161863568,254.1685882,48.19192426,0,0,0.693673176,0
0.936473483,0.017142495,0,0.083221411,0,0,0,0,0,0,0,0,0,40.39917962,0.186338347,273.9362969,78.80196971,0,0,0.936427597,0
1.712729826,0.164883056,0,0.082871311,0,0,0,0,0,0,0,0,0,49.02930006,0.18478937,285.8134514,96.36939811,0,0,1.712770133,0
2.680872124,0.351580149,0,0.079843581,0,0,0,0,0,0.059400805,0,0,0,75.44067506,0.166505277,270.5216,95.08135761,0.016239204,0,2.692013886,0
3.354528687,0.493407437,0,0.087797162,0,0,0,0,0,0.083180574,0,0,0,100.4676808,0.748049379,269.7107187,93.39172468,0.008710736,0,3.371128635,0
8.144007805,1.409692884,0,0.062034735,8.454281463,0.851427684,0.029533033,0,0,0,0,0,0,105.2287802,2.301093887,362.5980352,103.7283179,1.158211345,2.433837428,8.173166013,8.527881055
19.25741607,3.722697195,0,0.038979502,91.94361472,9.379132533,0.016467549,0,0,0,0,0,0,140.4629798,3.526568462,448.0849337,118.3941193,11.66165221,24.94961944,19.30913898,92.72469497
33.84310203,6.837456935,0,0.026447322,247.3821288,25.58634363,0.432921936,0,0.074014401,0.012687075,0,0,0,165.8693458,5.199771895,551.8148081,136.7759732,31.42926524,65.2820049,34.16221187,249.3937838
